serialno,sample_geog,age,race,sex,AGEP,SEX,RAC1P
2010001085632,1,above 60,white,female,81,2,1
2010001087022,1,above 60,white,female,70,2,1
2010001091626,1,above 60,white,female,64,2,1
2010001100982,1,above 60,white,female,86,2,1
2010001110109,1,above 60,white,female,75,2,1
2010001112141,1,above 60,white,female,89,2,1
2010001120284,1,above 60,white,female,86,2,1
2010001128421,1,above 60,white,female,62,2,1
2010001130154,1,above 60,white,female,75,2,1
2010001134681,1,above 60,white,female,61,2,1
2010001150214,1,above 60,white,female,70,2,1
2010001159951,1,above 60,white,female,62,2,1
2010001170091,1,above 60,white,female,64,2,1
2010001171808,1,above 60,white,female,62,2,1
2010001176532,1,above 60,white,female,68,2,1
2010001182448,1,above 60,white,female,73,2,1
2010001184603,1,above 60,white,female,73,2,1
2010001189465,1,above 60,white,female,83,2,1
2010001190861,1,above 60,white,female,62,2,1
2010001201445,1,above 60,white,female,63,2,1
2010001219967,1,above 60,white,female,81,2,1
2010001226363,1,above 60,white,female,71,2,1
2010001229265,1,above 60,white,female,89,2,1
2010001234103,1,above 60,white,female,73,2,1
2010001236196,1,above 60,white,female,67,2,1
2010001238814,1,above 60,white,female,63,2,1
2010001256049,1,above 60,white,female,62,2,1
2010001263889,1,above 60,white,female,61,2,1
2010001267184,1,above 60,white,female,73,2,1
2010001276338,1,above 60,white,female,62,2,1
2010001290355,1,above 60,white,female,66,2,1
2010001292053,1,above 60,white,female,86,2,1
2010001297737,1,above 60,white,female,69,2,1
2010001307108,1,above 60,white,female,70,2,1
2010001308604,1,above 60,white,female,88,2,1
2010001315271,1,above 60,white,female,77,2,1
2010001315760,1,above 60,white,female,62,2,1
2010001317545,1,above 60,white,female,87,2,1
2010001322296,1,above 60,white,female,94,2,1
2010001328577,1,above 60,white,female,68,2,1
2010001341467,1,above 60,white,female,78,2,1
2010001342106,1,above 60,white,female,88,2,1
2010001342953,1,above 60,white,female,75,2,1
2010001347876,1,above 60,white,female,70,2,1
2010001356356,1,above 60,white,female,62,2,1
2010001370354,1,above 60,white,female,87,2,1
2010001371105,1,above 60,white,female,70,2,1
2010001377832,1,above 60,white,female,76,2,1
2010001398693,1,above 60,white,female,71,2,1
2010001398838,1,above 60,white,female,90,2,1
2010001409561,1,above 60,white,female,66,2,1
2010001409969,1,above 60,white,female,65,2,1
2011000043117,1,above 60,white,female,79,2,1
2011000043646,1,above 60,white,female,62,2,1
2011000051168,1,above 60,white,female,64,2,1
2011000051968,1,above 60,white,female,66,2,1
2011000052977,1,above 60,white,female,65,2,1
2011000057220,1,above 60,white,female,83,2,1
2011000069466,1,above 60,white,female,74,2,1
2011000071617,1,above 60,white,female,77,2,1
2011000081866,1,above 60,white,female,68,2,1
2011000093322,1,above 60,white,female,74,2,1
2011000108303,1,above 60,white,female,83,2,1
2011000108752,1,above 60,white,female,69,2,1
2011000109788,1,above 60,white,female,61,2,1
2011000117057,1,above 60,white,female,61,2,1
2011000120654,1,above 60,white,female,82,2,1
2011000150854,1,above 60,white,female,76,2,1
2011000153907,1,above 60,white,female,72,2,1
2011000157321,1,above 60,white,female,78,2,1
2011000185065,1,above 60,white,female,77,2,1
2011000191158,1,above 60,white,female,65,2,1
2011000196057,1,above 60,white,female,74,2,1
2011000205312,1,above 60,white,female,68,2,1
2011000219545,1,above 60,white,female,77,2,1
2011000223501,1,above 60,white,female,68,2,1
2011000224469,1,above 60,white,female,94,2,1
2011000234509,1,above 60,white,female,79,2,1
2011000234603,1,above 60,white,female,69,2,1
2011000241905,1,above 60,white,female,61,2,1
2011000257569,1,above 60,white,female,61,2,1
2011000261518,1,above 60,white,female,94,2,1
2011000262202,1,above 60,white,female,77,2,1
2011000272371,1,above 60,white,female,63,2,1
2011000275700,1,above 60,white,female,84,2,1
2011000277924,1,above 60,white,female,77,2,1
2011000287250,1,above 60,white,female,87,2,1
2011000287250,1,above 60,white,female,64,2,1
2011000288686,1,above 60,white,female,61,2,1
2011000288686,1,above 60,white,female,89,2,1
2011000297049,1,above 60,white,female,69,2,1
2011000299914,1,above 60,white,female,83,2,1
2011000303444,1,above 60,white,female,68,2,1
2011000303706,1,above 60,white,female,68,2,1
2011000315793,1,above 60,white,female,62,2,1
2011000318199,1,above 60,white,female,72,2,1
2011000329968,1,above 60,white,female,68,2,1
2011000333610,1,above 60,white,female,77,2,1
2011000351535,1,above 60,white,female,67,2,1
2011000352936,1,above 60,white,female,68,2,1
2011000356871,1,above 60,white,female,65,2,1
2011000358366,1,above 60,white,female,74,2,1
2011000360623,1,above 60,white,female,64,2,1
2011000370837,1,above 60,white,female,62,2,1
2011000381321,1,above 60,white,female,78,2,1
2011000382206,1,above 60,white,female,61,2,1
2011000385485,1,above 60,white,female,66,2,1
2011000391799,1,above 60,white,female,61,2,1
2011000391896,1,above 60,white,female,69,2,1
2011000394060,1,above 60,white,female,63,2,1
2011000399202,1,above 60,white,female,78,2,1
2011000407582,1,above 60,white,female,78,2,1
2011000435453,1,above 60,white,female,65,2,1
2011000450571,1,above 60,white,female,66,2,1
2011000450601,1,above 60,white,female,76,2,1
2011000470228,1,above 60,white,female,70,2,1
2011000487741,1,above 60,white,female,64,2,1
2011000488538,1,above 60,white,female,88,2,1
2011000499461,1,above 60,white,female,63,2,1
2011000512743,1,above 60,white,female,61,2,1
2011000512983,1,above 60,white,female,81,2,1
2011000515632,1,above 60,white,female,62,2,1
2011000517780,1,above 60,white,female,85,2,1
2011000519034,1,above 60,white,female,63,2,1
2011000522622,1,above 60,white,female,64,2,1
2011000525892,1,above 60,white,female,67,2,1
2011000531646,1,above 60,white,female,81,2,1
2011000533609,1,above 60,white,female,76,2,1
2011000540827,1,above 60,white,female,79,2,1
2011000546957,1,above 60,white,female,70,2,1
2011000553271,1,above 60,white,female,76,2,1
2011000566602,1,above 60,white,female,67,2,1
2011000573041,1,above 60,white,female,64,2,1
2011000576102,1,above 60,white,female,70,2,1
2011000576354,1,above 60,white,female,64,2,1
2011000583486,1,above 60,white,female,67,2,1
2011000589094,1,above 60,white,female,64,2,1
2011000592370,1,above 60,white,female,84,2,1
2011000600135,1,above 60,white,female,71,2,1
2011000603648,1,above 60,white,female,68,2,1
2011000606418,1,above 60,white,female,62,2,1
2011000614109,1,above 60,white,female,78,2,1
2011000615872,1,above 60,white,female,82,2,1
2011000632359,1,above 60,white,female,73,2,1
2011000632415,1,above 60,white,female,61,2,1
2011000633908,1,above 60,white,female,79,2,1
2011000634998,1,above 60,white,female,63,2,1
2011000642715,1,above 60,white,female,78,2,1
2011000643459,1,above 60,white,female,69,2,1
2011000666302,1,above 60,white,female,78,2,1
2011000672858,1,above 60,white,female,87,2,1
2011000676627,1,above 60,white,female,87,2,1
2011000695745,1,above 60,white,female,89,2,1
2011000703881,1,above 60,white,female,72,2,1
2011000710181,1,above 60,white,female,70,2,1
2011000712345,1,above 60,white,female,80,2,1
2011000712345,1,above 60,white,female,79,2,1
2011000714797,1,above 60,white,female,65,2,1
2011000715762,1,above 60,white,female,73,2,1
2011000741199,1,above 60,white,female,75,2,1
2011000749611,1,above 60,white,female,63,2,1
2011000767376,1,above 60,white,female,64,2,1
2011000769724,1,above 60,white,female,70,2,1
2011000773989,1,above 60,white,female,75,2,1
2011000775044,1,above 60,white,female,62,2,1
2011000782037,1,above 60,white,female,75,2,1
2011000792014,1,above 60,white,female,74,2,1
2011000793073,1,above 60,white,female,66,2,1
2011000795525,1,above 60,white,female,77,2,1
2011000795711,1,above 60,white,female,65,2,1
2011000809003,1,above 60,white,female,77,2,1
2011000810514,1,above 60,white,female,67,2,1
2011000820884,1,above 60,white,female,67,2,1
2011000838834,1,above 60,white,female,86,2,1
2011000840767,1,above 60,white,female,77,2,1
2011000851240,1,above 60,white,female,86,2,1
2011000879434,1,above 60,white,female,85,2,1
2011000886666,1,above 60,white,female,66,2,1
2011000899849,1,above 60,white,female,66,2,1
2011000919346,1,above 60,white,female,76,2,1
2011000926924,1,above 60,white,female,74,2,1
2011000933500,1,above 60,white,female,84,2,1
2011000935349,1,above 60,white,female,79,2,1
2011000935986,1,above 60,white,female,63,2,1
2011000958172,1,above 60,white,female,66,2,1
2011000959725,1,above 60,white,female,79,2,1
2011000977555,1,above 60,white,female,64,2,1
2011000994360,1,above 60,white,female,66,2,1
2011000994540,1,above 60,white,female,62,2,1
2011000995054,1,above 60,white,female,61,2,1
2011000998748,1,above 60,white,female,77,2,1
2011001002379,1,above 60,white,female,69,2,1
2011001026953,1,above 60,white,female,76,2,1
2011001028663,1,above 60,white,female,71,2,1
2011001047581,1,above 60,white,female,70,2,1
2011001061215,1,above 60,white,female,65,2,1
2011001073346,1,above 60,white,female,66,2,1
2011001078565,1,above 60,white,female,76,2,1
2011001086882,1,above 60,white,female,64,2,1
2011001103407,1,above 60,white,female,67,2,1
2011001104060,1,above 60,white,female,62,2,1
2011001104060,1,above 60,white,female,69,2,1
2011001105065,1,above 60,white,female,66,2,1
2011001106603,1,above 60,white,female,83,2,1
2011001111917,1,above 60,white,female,63,2,1
2011001120919,1,above 60,white,female,79,2,1
2011001130093,1,above 60,white,female,70,2,1
2011001136383,1,above 60,white,female,78,2,1
2011001142875,1,above 60,white,female,65,2,1
2011001145644,1,above 60,white,female,78,2,1
2011001152503,1,above 60,white,female,64,2,1
2011001170294,1,above 60,white,female,72,2,1
2011001188667,1,above 60,white,female,90,2,1
2011001199170,1,above 60,white,female,70,2,1
2011001209592,1,above 60,white,female,75,2,1
2011001212796,1,above 60,white,female,81,2,1
2011001213589,1,above 60,white,female,64,2,1
2011001217750,1,above 60,white,female,71,2,1
2011001222297,1,above 60,white,female,63,2,1
2011001233449,1,above 60,white,female,75,2,1
2011001254690,1,above 60,white,female,77,2,1
2011001259337,1,above 60,white,female,64,2,1
2011001265218,1,above 60,white,female,72,2,1
2011001269857,1,above 60,white,female,62,2,1
2011001270919,1,above 60,white,female,70,2,1
2011001273745,1,above 60,white,female,62,2,1
2011001281302,1,above 60,white,female,76,2,1
2011001282411,1,above 60,white,female,69,2,1
2011001282700,1,above 60,white,female,83,2,1
2011001287034,1,above 60,white,female,68,2,1
2011001287912,1,above 60,white,female,75,2,1
2011001290065,1,above 60,white,female,83,2,1
2011001291120,1,above 60,white,female,66,2,1
2011001291422,1,above 60,white,female,73,2,1
2011001298195,1,above 60,white,female,86,2,1
2011001309040,1,above 60,white,female,69,2,1
2011001310819,1,above 60,white,female,61,2,1
2011001314522,1,above 60,white,female,63,2,1
2011001315631,1,above 60,white,female,62,2,1
2011001315931,1,above 60,white,female,62,2,1
2011001319571,1,above 60,white,female,68,2,1
2011001334099,1,above 60,white,female,71,2,1
2011001340537,1,above 60,white,female,69,2,1
2011001351880,1,above 60,white,female,77,2,1
2011001353851,1,above 60,white,female,76,2,1
2011001354203,1,above 60,white,female,77,2,1
2011001376106,1,above 60,white,female,81,2,1
2011001380744,1,above 60,white,female,72,2,1
2011001382968,1,above 60,white,female,73,2,1
2011001392196,1,above 60,white,female,74,2,1
2011001411893,1,above 60,white,female,63,2,1
2011001447521,1,above 60,white,female,64,2,1
2011001447754,1,above 60,white,female,66,2,1
2011001453830,1,above 60,white,female,71,2,1
2011001460034,1,above 60,white,female,68,2,1
2011001463584,1,above 60,white,female,74,2,1
2011001464512,1,above 60,white,female,67,2,1
2011001472923,1,above 60,white,female,66,2,1
2011001485374,1,above 60,white,female,69,2,1
2011001485719,1,above 60,white,female,81,2,1
2012000017289,1,35 to 60,white,male,57,1,1
2012000021815,1,35 to 60,white,male,55,1,1
2012000024239,1,35 to 60,white,male,56,1,1
2012000029164,1,35 to 60,white,male,51,1,1
2012000042994,1,35 to 60,white,male,48,1,1
2012000043285,1,35 to 60,white,male,59,1,1
2012000043991,1,35 to 60,white,male,40,1,1
2012000044088,1,35 to 60,white,male,49,1,1
2012000057076,1,35 to 60,white,male,53,1,1
2012000069987,1,35 to 60,white,male,54,1,1
2012000072266,1,35 to 60,white,male,47,1,1
2012000075100,1,35 to 60,white,male,59,1,1
2012000077790,1,35 to 60,white,male,51,1,1
2012000085482,1,35 to 60,white,male,56,1,1
2012000085560,1,35 to 60,white,male,37,1,1
2012000094441,1,35 to 60,white,male,50,1,1
2012000098855,1,35 to 60,white,male,49,1,1
2012000108679,1,35 to 60,white,male,39,1,1
2012000122414,1,35 to 60,white,male,56,1,1
2012000135478,1,35 to 60,white,male,51,1,1
2012000139367,1,35 to 60,white,male,57,1,1
2012000143825,1,35 to 60,white,male,60,1,1
2012000147879,1,35 to 60,white,male,52,1,1
2012000163423,1,35 to 60,white,male,42,1,1
2012000170065,1,35 to 60,white,male,50,1,1
2012000175548,1,35 to 60,white,male,51,1,1
2012000195272,1,35 to 60,white,male,38,1,1
2012000203756,1,35 to 60,white,male,48,1,1
2012000209784,1,35 to 60,white,male,59,1,1
2012000211592,1,35 to 60,white,male,55,1,1
2012000213613,1,35 to 60,white,male,49,1,1
2012000218672,1,35 to 60,white,male,53,1,1
2012000225461,1,35 to 60,white,male,36,1,1
2012000230064,1,35 to 60,white,male,49,1,1
2012000237618,1,35 to 60,white,male,39,1,1
2012000247534,1,35 to 60,white,male,55,1,1
2012000255228,1,35 to 60,white,male,59,1,1
2012000263114,1,35 to 60,white,male,40,1,1
2012000263251,1,35 to 60,white,male,40,1,1
2012000273712,1,35 to 60,white,male,55,1,1
2012000279498,1,35 to 60,white,male,57,1,1
2012000279859,1,35 to 60,white,male,47,1,1
2012000285548,1,35 to 60,white,male,43,1,1
2012000309213,1,35 to 60,white,male,60,1,1
2012000314576,1,35 to 60,white,male,46,1,1
2012000332179,1,35 to 60,white,male,42,1,1
2012000333651,1,35 to 60,white,male,53,1,1
2012000340809,1,35 to 60,white,male,52,1,1
2012000345130,1,35 to 60,white,male,60,1,1
2012000347757,1,35 to 60,white,male,41,1,1
2012000349244,1,35 to 60,white,male,53,1,1
2012000367631,1,35 to 60,white,male,37,1,1
2012000369636,1,35 to 60,white,male,37,1,1
2012000378390,1,35 to 60,white,male,50,1,1
2012000378439,1,35 to 60,white,male,41,1,1
2012000393217,1,35 to 60,white,male,54,1,1
2012000395438,1,35 to 60,white,male,59,1,1
2012000398030,1,35 to 60,white,male,39,1,1
2012000406858,1,35 to 60,white,male,40,1,1
2012000426344,1,35 to 60,white,male,59,1,1
2012000428248,1,35 to 60,white,male,54,1,1
2012000429621,1,35 to 60,white,male,60,1,1
2012000436409,1,35 to 60,white,male,50,1,1
2012000437422,1,35 to 60,white,male,58,1,1
2012000465025,1,35 to 60,white,male,52,1,1
2012000470610,1,35 to 60,white,male,42,1,1
2012000472848,1,35 to 60,white,male,49,1,1
2012000485134,1,35 to 60,white,male,36,1,1
2012000485782,1,35 to 60,white,male,53,1,1
2012000492270,1,35 to 60,white,male,42,1,1
2012000511362,1,35 to 60,white,male,37,1,1
2012000516314,1,35 to 60,white,male,53,1,1
2012000529924,1,35 to 60,white,male,51,1,1
2012000534045,1,35 to 60,white,male,52,1,1
2012000540036,1,35 to 60,white,male,40,1,1
2012000543772,1,35 to 60,white,male,42,1,1
2012000544364,1,35 to 60,white,male,59,1,1
2012000549959,1,35 to 60,white,male,52,1,1
2012000556813,1,35 to 60,white,male,48,1,1
2012000556813,1,35 to 60,white,male,50,1,1
2012000573528,1,35 to 60,white,male,59,1,1
2012000575165,1,35 to 60,white,male,60,1,1
2012000583327,1,35 to 60,white,male,60,1,1
2012000590182,1,35 to 60,white,male,55,1,1
2012000615007,1,35 to 60,white,male,60,1,1
2012000624361,1,35 to 60,white,male,41,1,1
2012000635484,1,35 to 60,white,male,57,1,1
2012000637418,1,35 to 60,white,male,40,1,1
2012000642871,1,35 to 60,white,male,43,1,1
