state,pumano,hhid,serialno,inc,child,veh,wkr
35,601,7119,2.011E+12,3,2,5,2
35,601,7120,2.011E+12,2,2,3,2
35,602,7121,2.011E+12,2,2,1,1
35,603,7122,2.011E+12,4,2,4,3
35,601,7123,2.011E+12,5,2,2,1
35,500,7124,2.011E+12,3,2,1,2
35,604,7125,2.011E+12,3,2,2,2
35,602,7126,2.011E+12,3,2,3,2
35,603,7127,2.011E+12,5,2,4,1
35,605,7128,2.011E+12,2,1,3,2
35,603,7129,2.011E+12,4,1,4,3
35,500,7130,2.011E+12,4,1,4,3
35,602,7131,2.011E+12,3,1,3,3
35,604,7132,2.011E+12,2,1,3,3
35,602,7133,2.011E+12,5,1,3,3
35,601,7134,2.011E+12,5,2,4,4
35,602,7135,2.011E+12,3,1,3,3
35,500,7136,2.011E+12,1,1,3,1
35,500,7137,2.011E+12,5,1,4,3
35,602,7138,2.011E+12,1,1,3,2
35,601,7139,2.011E+12,1,2,2,1
35,601,7140,2.011E+12,3,2,2,1
35,500,7141,2.011E+12,2,1,5,3
35,603,7142,2.011E+12,2,1,3,2
35,602,7143,2.011E+12,4,1,5,2
35,605,7144,2.011E+12,4,2,4,3
35,605,7145,2.011E+12,3,2,3,1
35,500,7146,2.011E+12,5,2,4,1
35,601,7147,2.011E+12,2,2,2,2
35,605,7148,2.011E+12,2,2,2,1
35,605,7149,2.011E+12,1,2,2,1
35,500,7150,2.011E+12,1,2,2,1
35,602,7151,2.011E+12,4,2,2,3
35,500,7152,2.011E+12,5,2,4,3
35,500,7153,2.011E+12,2,2,2,1
35,500,7154,2.011E+12,1,2,1,2
35,601,7155,2.011E+12,3,2,2,2
35,500,7156,2.011E+12,1,2,2,1
35,601,7157,2.011E+12,1,2,3,1
35,604,7158,2.011E+12,4,2,2,1
35,500,7159,2.011E+12,5,1,4,3
35,602,7160,2.011E+12,5,2,3,2
35,602,7161,2.011E+12,2,2,3,2
35,601,7162,2.011E+12,3,2,4,1
35,500,7163,2.011E+12,4,2,3,3
35,603,7164,2.011E+12,4,2,5,4
35,603,7165,2.011E+12,1,2,1,2
35,500,7166,2.011E+12,2,2,2,1
35,601,7167,2.011E+12,5,2,5,4
35,603,7168,2.011E+12,3,1,2,2
35,500,7169,2.011E+12,3,1,2,2
35,603,7170,2.011E+12,4,1,3,2
35,500,7171,2.011E+12,1,2,3,2
35,602,7172,2.011E+12,3,2,2,1
35,500,7173,2.011E+12,4,1,5,4
35,603,7174,2.011E+12,4,2,3,3
35,603,7175,2.011E+12,4,1,5,3
35,603,7176,2.011E+12,5,2,3,2
35,605,7177,2.011E+12,2,2,1,2
35,601,7178,2.011E+12,3,2,1,1
35,500,7179,2.011E+12,3,1,3,2
35,602,7180,2.011E+12,2,2,2,1
35,500,7181,2.011E+12,1,1,2,1
35,604,7182,2.011E+12,1,2,1,2
35,500,7183,2.011E+12,5,2,4,3
35,602,7184,2.011E+12,1,2,2,1
35,601,7185,2.011E+12,5,1,2,2
35,500,7186,2.011E+12,3,1,3,3
35,500,7187,2.011E+12,2,1,2,2
35,605,7188,2.011E+12,3,2,4,1
35,601,7189,2.011E+12,1,2,2,1
35,602,7190,2.011E+12,4,2,3,3
35,500,7191,2.011E+12,4,2,4,3
35,601,7192,2.011E+12,3,2,1,3
35,500,7193,2.011E+12,2,1,3,3
35,602,7194,2.011E+12,5,2,4,3
35,500,7195,2.011E+12,5,1,3,3
35,601,7196,2.011E+12,1,1,2,2
35,602,7197,2.011E+12,2,2,2,1
35,601,7198,2.011E+12,3,2,4,1
35,602,7199,2.011E+12,5,2,3,3
35,602,7200,2.011E+12,4,2,2,1
35,604,7201,2.011E+12,3,2,2,2
35,605,7202,2.011E+12,1,1,1,2
35,602,7203,2.011E+12,2,1,2,2
35,500,7204,2.011E+12,2,2,2,1
35,500,7205,2.011E+12,4,1,2,2
35,603,7206,2.011E+12,3,2,3,1
35,601,7207,2.011E+12,4,2,2,2
35,602,7208,2.011E+12,1,2,3,1
35,602,7209,2.011E+12,2,2,3,1
35,500,7210,2.011E+12,1,2,1,2
35,604,7211,2.011E+12,5,2,2,1
35,601,7212,2.011E+12,5,1,4,4
35,500,7213,2.011E+12,5,2,2,2
35,603,7214,2.011E+12,4,2,2,2
35,602,7215,2.011E+12,5,2,3,3
35,500,7216,2.011E+12,2,2,3,1
35,601,7217,2.011E+12,3,1,3,3
35,601,7218,2.011E+12,2,2,2,2
35,604,7219,2.011E+12,2,2,1,1
35,601,7220,2.011E+12,4,2,2,2
35,601,7221,2.011E+12,5,2,5,2
35,601,7222,2.011E+12,1,2,2,2
35,604,7223,2.011E+12,4,2,2,1
35,603,7224,2.011E+12,4,2,3,2
35,603,7225,2.011E+12,2,1,3,2
35,605,7226,2.011E+12,1,2,1,1
35,500,7227,2.011E+12,1,2,2,2
35,601,7228,2.011E+12,3,2,2,2
35,605,7229,2.011E+12,3,2,3,3
35,500,7230,2.011E+12,2,2,3,2
35,601,7231,2.011E+12,2,2,2,1
35,604,7232,2.011E+12,3,2,3,2
35,603,7233,2.011E+12,4,1,4,3
35,603,7234,2.011E+12,3,2,3,2
35,602,7235,2.011E+12,1,2,3,1
35,603,7236,2.011E+12,5,1,3,3
35,500,7237,2.011E+12,1,2,1,1
35,603,7238,2.011E+12,5,1,3,3
35,603,7239,2.011E+12,5,1,5,3
35,603,7240,2.011E+12,4,2,4,2
35,604,7241,2.011E+12,2,1,3,3
35,500,7242,2.011E+12,1,1,1,1
35,601,7243,2.011E+12,4,2,4,4
35,604,7244,2.011E+12,4,2,4,2
35,601,7245,2.011E+12,4,2,4,2
35,500,7246,2.011E+12,4,2,5,2
35,603,7247,2.011E+12,4,2,2,2
35,604,7248,2.011E+12,5,2,2,2
35,604,7249,2.011E+12,2,2,2,3
35,605,7250,2.011E+12,2,1,3,2
35,604,7251,2.011E+12,2,2,2,3
35,604,7252,2.011E+12,1,2,3,1
35,500,7253,2.011E+12,3,2,3,1
35,605,7254,2.011E+12,1,1,2,2
35,604,7255,2.011E+12,2,2,2,1
35,601,7256,2.011E+12,3,2,3,1
35,500,7257,2.011E+12,2,2,3,1
35,601,7258,2.011E+12,2,2,3,1
35,603,7259,2.011E+12,2,1,1,3
35,601,7260,2.011E+12,5,2,4,3
35,601,7261,2.011E+12,5,1,3,2
35,604,7262,2.011E+12,1,2,1,1
35,603,7263,2.011E+12,3,2,3,1
35,500,7264,2.011E+12,2,2,5,2
35,601,7265,2.011E+12,5,2,2,2
35,602,7266,2.011E+12,4,2,2,2
35,601,7267,2.011E+12,5,2,3,3
35,601,7268,2.011E+12,4,2,3,1
35,605,7269,2.011E+12,3,1,3,2
35,604,7270,2.011E+12,4,2,3,3
35,601,7271,2.011E+12,4,1,3,2
35,601,7272,2.011E+12,1,2,2,2
35,500,7273,2.011E+12,4,2,2,1
35,604,7274,2.011E+12,5,2,2,2
35,500,7275,2.011E+12,4,1,5,4
35,605,7276,2.011E+12,3,1,5,3
35,601,7277,2.011E+12,5,1,3,3
35,601,7278,2.011E+12,3,2,2,2
35,602,7279,2.011E+12,3,2,1,2
35,601,7280,2.011E+12,3,2,3,3
35,604,7281,2.011E+12,3,2,2,2
35,602,7282,2.011E+12,5,2,3,1
35,500,7283,2.011E+12,3,2,3,3
35,601,7284,2.011E+12,2,2,2,2
35,602,7285,2.011E+12,2,2,2,2
35,601,7286,2.011E+12,4,2,1,2
35,601,7287,2.011E+12,5,2,4,4
35,604,7288,2.011E+12,1,1,3,3
35,604,7289,2.011E+12,2,2,3,1
35,601,7290,2.011E+12,5,2,4,2
35,602,7291,2.011E+12,2,2,3,1
35,603,7292,2.011E+12,2,2,3,1
35,604,7293,2.011E+12,4,2,4,1
35,500,7294,2.011E+12,1,1,2,2
35,603,7295,2.011E+12,4,2,2,2
35,604,7296,2.011E+12,2,2,2,1
35,601,7297,2.011E+12,1,2,1,1
35,603,7298,2.011E+12,4,2,2,1
35,500,7299,2.011E+12,3,1,3,2
35,603,7300,2.011E+12,5,2,4,4
35,603,7301,2.011E+12,5,1,4,3
35,601,7302,2.011E+12,5,2,4,3
35,500,7303,2.011E+12,1,2,4,2
35,604,7304,2.011E+12,1,2,2,2
35,601,7305,2.011E+12,4,2,2,2
35,500,7306,2.011E+12,3,2,3,3
35,604,7307,2.011E+12,3,2,1,1
35,500,7308,2.011E+12,1,1,2,2
35,500,7309,2.011E+12,1,1,1,2
35,604,7310,2.011E+12,1,1,3,2
35,605,7311,2.011E+12,3,2,3,2
35,601,7312,2.011E+12,4,2,3,3
35,601,7313,2.011E+12,5,2,5,4
35,500,7314,2.011E+12,1,2,2,1
35,604,7315,2.011E+12,2,2,2,1
35,500,7316,2.011E+12,5,1,3,3
35,500,7317,2.011E+12,3,2,3,2
35,500,7318,2.011E+12,1,2,2,1
35,604,7319,2.011E+12,1,2,3,3
35,602,7320,2.011E+12,5,2,3,1
35,605,7321,2.011E+12,1,2,2,1
35,500,7322,2.011E+12,3,1,3,4
35,603,7323,2.011E+12,3,2,3,3
35,604,7324,2.011E+12,2,2,2,2
35,602,7325,2.011E+12,3,2,2,1
35,604,7326,2.011E+12,1,2,2,2
35,604,7327,2.011E+12,1,2,2,1
35,601,7328,2.011E+12,2,2,2,1
35,604,7329,2.011E+12,3,2,4,3
35,603,7330,2.011E+12,3,1,5,4
35,602,7331,2.011E+12,5,2,5,4
35,601,7332,2.011E+12,5,1,4,3
35,500,7333,2.011E+12,5,2,3,3
35,603,7334,2.011E+12,1,2,2,1
35,500,7335,2.011E+12,1,1,4,2
35,601,7336,2.011E+12,1,1,2,2
35,601,7337,2.011E+12,2,2,2,1
35,604,7338,2.011E+12,1,2,2,1
35,605,7339,2.011E+12,2,2,2,2
35,605,7340,2.011E+12,4,2,3,2
35,603,7341,2.011E+12,2,2,2,1
35,604,7342,2.011E+12,1,2,3,1
35,500,7343,2.011E+12,1,2,1,1
35,605,7344,2.011E+12,3,2,3,2
35,601,7345,2.011E+12,5,1,2,2
35,500,7346,2.011E+12,1,2,1,1
35,500,7347,2.011E+12,1,2,3,2
35,602,7348,2.011E+12,5,2,4,3
35,603,7349,2.011E+12,1,2,2,1
35,603,7350,2.011E+12,5,1,4,3
35,605,7351,2.011E+12,4,1,3,3
35,604,7352,2.011E+12,3,2,3,2
35,603,7353,2.011E+12,2,2,2,1
35,601,7354,2.011E+12,3,2,2,2
35,601,7355,2.011E+12,4,2,2,1
35,604,7356,2.011E+12,2,2,3,3
35,500,7357,2.011E+12,1,2,3,2
35,601,7358,2.011E+12,3,2,3,2
35,602,7359,2.011E+12,5,2,5,4
35,601,7360,2.011E+12,5,2,5,3
35,603,7361,2.011E+12,5,2,4,4
35,500,7362,2.011E+12,2,2,2,1
35,500,7363,2.011E+12,1,2,3,1
35,604,7364,2.011E+12,1,2,1,1
35,602,7365,2.011E+12,4,2,3,1
35,603,7366,2.011E+12,4,2,3,1
35,500,7367,2.011E+12,3,2,3,1
35,604,7368,2.011E+12,2,2,2,2
35,604,7369,2.011E+12,5,1,4,4
35,604,7370,2.011E+12,5,2,3,3
35,605,7371,2.011E+12,1,1,3,1
35,603,7372,2.011E+12,1,2,2,2
35,603,7373,2.011E+12,2,2,4,2
35,500,7374,2.011E+12,2,1,2,3
35,500,7375,2.011E+12,2,2,2,2
35,500,7376,2.011E+12,3,1,4,3
35,605,7377,2.011E+12,1,1,2,2
35,601,7378,2.011E+12,5,2,4,3
35,601,7379,2.011E+12,3,2,3,1
35,601,7380,2.011E+12,5,1,3,3
35,603,7381,2.011E+12,3,1,4,3
35,500,7382,2.011E+12,4,2,2,3
35,604,7383,2.011E+12,3,2,1,1
35,602,7384,2.011E+12,3,2,2,2
35,602,7385,2.011E+12,2,2,2,1
35,500,7386,2.011E+12,2,2,4,2
35,500,7387,2.011E+12,2,1,3,3
35,500,7388,2.011E+12,2,2,2,3
35,500,7389,2.011E+12,3,2,3,2
35,602,7390,2.011E+12,5,2,3,2
35,500,7391,2.011E+12,2,2,2,2
35,601,7392,2.011E+12,2,2,2,2
35,603,7393,2.011E+12,5,1,2,2
35,602,7394,2.011E+12,5,1,3,3
35,601,7395,2.011E+12,4,2,3,3
35,602,7396,2.011E+12,3,2,2,2
35,500,7397,2.011E+12,2,2,3,1
35,500,7398,2.011E+12,3,2,4,3
35,603,7399,2.011E+12,3,2,1,3
35,601,7400,2.011E+12,5,2,3,1
35,603,7401,2.011E+12,3,2,3,1
35,601,7402,2.011E+12,5,2,3,3
35,604,7403,2.011E+12,1,2,1,1
35,500,7404,2.011E+12,3,1,4,2
35,603,7405,2.011E+12,1,2,3,1
35,602,7406,2.011E+12,1,2,5,1
35,601,7407,2.011E+12,2,2,2,2
35,500,7408,2.011E+12,2,2,2,1
35,604,7409,2.011E+12,2,2,3,3
35,500,7410,2.011E+12,2,1,3,3
35,601,7411,2.011E+12,1,2,1,1
35,602,7412,2.011E+12,2,1,1,1
35,500,7413,2.011E+12,4,2,3,2
35,500,7414,2.011E+12,2,2,3,1
35,604,7415,2.011E+12,3,2,1,2
35,601,7416,2.011E+12,5,2,4,1
35,601,7417,2.011E+12,4,1,4,3
35,602,7418,2.011E+12,1,2,2,1
35,605,7419,2.011E+12,4,1,4,3
35,602,7420,2.011E+12,1,2,2,1
35,500,7421,2.011E+12,2,1,3,2
35,604,7422,2.011E+12,4,2,3,2
35,603,7423,2.011E+12,2,1,2,3
35,602,7424,2.011E+12,4,2,3,3
35,500,7425,2.011E+12,5,1,2,4
35,500,7426,2.011E+12,3,2,3,2
35,500,7427,2.011E+12,4,1,5,4
35,601,7428,2.011E+12,1,2,2,1
35,605,7429,2.011E+12,3,2,3,3
35,604,7430,2.011E+12,2,1,1,2
35,604,7431,2.011E+12,1,2,2,2
35,500,7432,2.011E+12,1,1,2,1
35,603,7433,2.011E+12,5,2,4,3
35,604,7434,2.011E+12,5,1,2,3
35,603,7435,2.011E+12,3,1,2,2
35,604,7436,2.011E+12,2,2,3,1
35,500,7437,2.011E+12,1,1,2,1
35,601,7438,2.011E+12,5,2,3,4
35,500,7439,2.011E+12,4,2,3,1
35,500,7440,2.011E+12,3,2,2,2
35,605,7441,2.011E+12,1,1,3,2
35,500,7442,2.011E+12,1,1,1,1
35,500,7443,2.011E+12,2,2,1,1
35,500,7444,2.011E+12,4,1,4,3
35,500,7445,2.011E+12,1,2,1,1
35,601,7446,2.011E+12,4,2,3,3
35,605,7447,2.011E+12,1,1,5,1
35,603,7448,2.011E+12,3,2,3,1
35,604,7449,2.011E+12,3,2,2,1
35,604,7450,2.011E+12,4,2,5,2
35,604,7451,2.011E+12,2,2,2,1
35,601,7452,2.011E+12,4,2,3,3
35,605,7453,2.011E+12,5,2,1,4
35,601,7454,2.011E+12,5,2,4,3
35,601,7455,2.011E+12,1,2,2,1
35,603,7456,2.011E+12,1,2,2,1
35,500,7457,2.011E+12,1,2,3,1
35,500,7458,2.011E+12,4,2,5,1
35,500,7459,2.011E+12,2,1,2,2
35,604,7460,2.011E+12,2,2,2,1
35,605,7461,2.011E+12,1,2,3,1
35,601,7462,2.011E+12,4,2,2,1
35,604,7463,2.011E+12,1,2,2,2
35,604,7464,2.011E+12,5,2,5,3
35,601,7465,2.011E+12,2,2,2,1
35,601,7466,2.011E+12,3,1,2,2
35,604,7467,2.011E+12,2,1,2,1
35,601,7468,2.011E+12,2,2,3,1
35,603,7469,2.011E+12,1,2,1,1
35,604,7470,2.011E+12,1,2,2,1
35,605,7471,2.011E+12,5,1,3,3
35,500,7472,2.011E+12,4,2,3,1
35,604,7473,2.011E+12,1,2,2,2
35,601,7474,2.011E+12,2,2,2,2
35,604,7475,2.011E+12,1,2,1,1
35,603,7476,2.011E+12,1,1,2,1
35,603,7477,2.011E+12,1,1,2,2
35,500,7478,2.011E+12,4,2,3,3
35,604,7479,2.011E+12,2,2,4,1
35,601,7480,2.011E+12,3,2,4,2
35,602,7481,2.011E+12,1,2,2,1
35,603,7482,2.011E+12,2,1,2,1
35,603,7483,2.011E+12,2,1,1,1
35,601,7484,2.011E+12,3,2,2,2
35,604,7485,2.011E+12,1,2,2,1
35,500,7486,2.011E+12,3,2,3,1
35,603,7487,2.011E+12,5,2,3,3
35,500,7488,2.011E+12,4,2,3,2
35,605,7489,2.011E+12,3,2,4,1
35,602,7490,2.011E+12,1,2,4,1
35,500,7491,2.011E+12,4,2,3,2
35,500,7492,2.011E+12,3,2,5,4
35,601,7493,2.011E+12,1,2,1,2
35,500,7494,2.011E+12,1,2,2,1
35,602,7495,2.011E+12,1,2,2,1
35,602,7496,2.011E+12,5,2,5,3
35,604,7497,2.011E+12,1,2,2,2
35,605,7498,2.011E+12,1,1,2,3
35,603,7499,2.011E+12,2,2,2,1
35,500,7500,2.011E+12,3,2,2,1
35,601,7501,2.011E+12,5,2,3,3
35,603,7502,2.011E+12,1,2,2,2
35,602,7503,2.011E+12,5,2,3,2
35,500,7504,2.011E+12,4,2,5,3
35,603,7505,2.011E+12,2,2,3,1
35,500,7506,2.011E+12,4,2,4,2
35,605,7507,2.011E+12,3,2,4,2
35,601,7508,2.011E+12,4,2,3,3
35,601,7509,2.011E+12,4,1,3,3
35,604,7510,2.011E+12,4,1,3,3
35,603,7511,2.011E+12,5,1,4,4
35,603,7512,2.011E+12,4,2,2,2
35,601,7513,2.011E+12,5,1,4,3
35,500,7514,2.011E+12,3,1,3,2
35,500,7515,2.011E+12,4,2,5,3
35,601,7516,2.011E+12,2,2,2,1
35,500,7517,2.011E+12,5,2,4,3
35,500,7518,2.011E+12,3,1,2,2
35,500,7519,2.011E+12,1,1,2,2
35,602,7520,2.011E+12,4,2,4,2
35,604,7521,2.011E+12,3,2,3,1
35,603,7522,2.011E+12,4,1,3,3
35,602,7523,2.011E+12,3,1,3,3
35,603,7524,2.011E+12,1,1,2,1
35,603,7525,2.011E+12,2,2,5,1
35,602,7526,2.011E+12,4,1,3,2
35,601,7527,2.011E+12,3,2,2,1
35,601,7528,2.011E+12,2,2,2,2
35,601,7529,2.011E+12,3,2,2,1
35,500,7530,2.011E+12,4,1,4,3
35,603,7531,2.011E+12,3,2,2,1
35,602,7532,2.011E+12,2,2,2,1
35,500,7533,2.011E+12,4,1,4,4
35,500,7534,2.011E+12,5,1,5,3
35,603,7535,2.011E+12,4,2,2,2
35,500,7536,2.011E+12,2,2,2,3
35,601,7537,2.011E+12,3,2,2,1
35,500,7538,2.011E+12,2,2,3,2
35,601,7539,2.011E+12,3,2,2,2
35,604,7540,2.011E+12,3,2,3,3
35,500,7541,2.011E+12,5,2,5,3
35,601,7542,2.011E+12,4,2,4,3
35,605,7543,2.011E+12,1,2,3,2
35,603,7544,2.011E+12,3,1,3,3
35,603,7545,2.011E+12,2,2,1,2
35,500,7546,2.011E+12,3,1,3,3
35,500,7547,2.011E+12,2,2,3,1
35,601,7548,2.011E+12,5,1,4,3
35,601,7549,2.011E+12,4,2,4,2
35,500,7550,2.011E+12,1,1,2,2
35,500,7551,2.011E+12,2,2,4,2
35,604,7552,2.011E+12,4,1,3,3
35,601,7553,2.011E+12,1,2,1,1
35,500,7554,2.011E+12,3,1,4,3
35,604,7555,2.011E+12,2,2,3,2
35,603,7556,2.011E+12,1,2,1,2
35,604,7557,2.011E+12,5,2,2,3
35,500,7558,2.011E+12,3,1,2,1
35,601,7559,2.011E+12,1,2,1,1
35,601,7560,2.011E+12,4,2,3,3
35,601,7561,2.011E+12,1,2,2,1
35,601,7562,2.011E+12,1,2,2,1
35,500,7563,2.011E+12,2,2,3,2
35,604,7564,2.011E+12,1,2,2,1
35,602,7565,2.011E+12,4,2,2,2
35,603,7566,2.011E+12,3,1,2,2
35,601,7567,2.011E+12,5,2,2,1
35,500,7568,2.011E+12,1,2,2,1
35,605,7569,2.011E+12,4,1,2,3
35,604,7570,2.011E+12,5,1,5,3
35,602,7571,2.011E+12,4,2,4,4
35,602,7572,2.011E+12,3,2,3,2
35,603,7573,2.011E+12,1,2,1,1
35,604,7574,2.011E+12,1,2,3,1
35,601,7575,2.011E+12,1,2,2,2
35,601,7576,2.011E+12,4,2,2,1
35,601,7577,2.011E+12,1,2,2,1
35,602,7578,2.011E+12,1,2,1,1
35,500,7579,2.011E+12,1,2,1,2
35,602,7580,2.011E+12,1,2,2,1
35,602,7581,2.011E+12,2,2,3,1
35,500,7582,2.011E+12,2,1,4,2
35,500,7583,2.011E+12,5,2,4,4
35,601,7584,2.011E+12,5,2,3,3
35,500,7585,2.011E+12,4,2,3,2
35,605,7586,2.011E+12,2,2,3,2
35,601,7587,2.011E+12,1,2,2,2
35,500,7588,2.011E+12,2,1,2,1
35,605,7589,2.011E+12,4,2,2,1
35,601,7590,2.011E+12,3,2,4,2
35,605,7591,2.011E+12,3,2,4,1
35,602,7592,2.011E+12,5,2,3,2
35,500,7593,2.011E+12,3,2,3,2
35,603,7594,2.011E+12,2,2,2,2
35,601,7595,2.011E+12,4,2,3,2
35,601,7596,2.011E+12,3,2,4,3
35,603,7597,2.011E+12,4,1,4,4
35,603,7598,2.011E+12,5,2,2,2
35,605,7599,2.011E+12,4,1,3,3
35,604,7600,2.011E+12,1,1,3,1
35,601,7601,2.011E+12,2,1,3,2
35,605,7602,2.011E+12,1,2,3,1
35,602,7603,2.011E+12,4,2,2,2
35,603,7604,2.011E+12,5,1,3,3
35,500,7605,2.011E+12,4,1,3,2
35,601,7606,2.011E+12,5,2,2,1
35,604,7607,2.011E+12,1,2,2,2
35,603,7608,2.011E+12,5,1,3,2
35,601,7609,2.011E+12,3,2,2,2
35,601,7610,2.011E+12,3,2,3,3
35,604,7611,2.011E+12,5,2,3,3
35,601,7612,2.011E+12,2,2,3,1
35,604,7613,2.011E+12,2,1,2,2
35,603,7614,2.011E+12,2,2,2,1
35,602,7615,2.011E+12,1,1,2,2
35,601,7616,2.011E+12,5,2,5,3
35,603,7617,2.011E+12,2,1,2,3
35,605,7618,2.011E+12,1,1,3,2
35,500,7619,2.011E+12,2,2,2,2
35,500,7620,2.011E+12,3,1,3,2
35,500,7621,2.011E+12,1,2,3,1
35,601,7622,2.011E+12,4,1,3,3
35,601,7623,2.011E+12,4,2,4,3
35,603,7624,2.011E+12,1,2,2,2
35,605,7625,2.011E+12,1,1,3,1
35,604,7626,2.011E+12,1,2,2,2
35,601,7627,2.011E+12,3,2,2,1
35,601,7628,2.011E+12,1,2,4,1
35,604,7629,2.011E+12,5,2,3,3
35,602,7630,2.011E+12,3,2,3,1
35,500,7631,2.011E+12,2,2,3,1
35,601,7632,2.011E+12,5,1,3,3
35,500,7633,2.011E+12,1,2,2,1
35,601,7634,2.011E+12,1,2,1,1
35,500,7635,2.011E+12,2,2,3,3
35,604,7636,2.011E+12,1,2,1,1
35,500,7637,2.011E+12,5,2,4,3
35,500,7638,2.011E+12,2,2,3,1
35,604,7639,2.011E+12,5,2,4,3
35,500,7640,2.011E+12,5,2,3,3
35,500,7641,2.011E+12,1,2,2,1
35,601,7642,2.011E+12,5,2,4,3
35,603,7643,2.011E+12,2,1,2,2
35,500,7644,2.011E+12,4,1,5,4
35,603,7645,2.011E+12,5,1,3,3
35,602,7646,2.011E+12,3,2,4,1
35,500,7647,2.011E+12,3,1,3,2
35,601,7648,2.011E+12,3,2,2,1
35,604,7649,2.011E+12,5,2,3,2
35,601,7650,2.011E+12,4,2,3,3
35,601,7651,2.011E+12,5,2,5,2
35,601,7652,2.011E+12,5,1,3,3
35,603,7653,2.011E+12,3,2,2,1
35,604,7654,2.011E+12,2,2,3,2
35,603,7655,2.011E+12,5,2,3,2
35,500,7656,2.011E+12,1,1,1,2
35,604,7657,2.011E+12,4,2,3,2
35,604,7658,2.011E+12,3,2,2,2
35,500,7659,2.011E+12,1,2,1,1
35,603,7660,2.011E+12,2,2,3,1
35,601,7661,2.011E+12,2,2,3,1
35,500,7662,2.011E+12,2,2,2,2
35,500,7663,2.011E+12,3,1,4,2
35,500,7664,2.011E+12,3,1,3,3
35,500,7665,2.011E+12,1,2,2,1
35,602,7666,2.011E+12,5,1,4,3
35,603,7667,2.011E+12,5,2,3,3
35,603,7668,2.011E+12,3,2,3,1
35,604,7669,2.011E+12,1,2,1,1
35,603,7670,2.011E+12,1,2,3,2
35,605,7671,2.011E+12,2,2,2,1
35,603,7672,2.011E+12,1,1,2,3
35,601,7673,2.011E+12,4,2,3,3
35,500,7674,2.011E+12,3,2,4,3
35,602,7675,2.011E+12,3,2,2,2
35,604,7676,2.011E+12,4,1,3,3
35,601,7677,2.011E+12,3,2,3,3
35,602,7678,2.011E+12,5,2,3,1
35,500,7679,2.011E+12,2,2,3,1
35,603,7680,2.011E+12,4,2,3,2
35,500,7681,2.011E+12,1,2,2,1
35,500,7682,2.011E+12,5,2,5,2
35,604,7683,2.011E+12,3,1,2,2
35,603,7684,2.011E+12,5,1,4,2
35,500,7685,2.011E+12,4,1,2,2
35,602,7686,2.011E+12,4,2,2,2
35,603,7687,2.011E+12,5,2,2,2
35,605,7688,2.011E+12,1,2,3,1
35,500,7689,2.011E+12,5,2,4,3
35,500,7690,2.011E+12,4,1,3,2
35,605,7691,2.011E+12,3,1,5,4
35,500,7692,2.011E+12,5,2,3,2
35,500,7693,2.011E+12,2,2,2,2
35,605,7694,2.011E+12,5,2,4,4
35,601,7695,2.011E+12,3,2,2,2
35,605,7696,2.011E+12,1,2,1,1
35,601,7697,2.011E+12,2,2,2,1
35,500,7698,2.011E+12,5,2,3,3
35,500,7699,2.011E+12,4,2,3,3
35,603,7700,2.011E+12,5,2,4,3
35,602,7701,2.011E+12,2,2,3,2
35,500,7702,2.011E+12,2,2,3,3
35,605,7703,2.011E+12,2,2,3,3
35,601,7704,2.011E+12,2,2,2,2
35,603,7705,2.011E+12,3,1,2,1
35,500,7706,2.011E+12,4,1,3,3
35,603,7707,2.011E+12,5,2,3,3
35,601,7708,2.011E+12,5,2,3,1
35,604,7709,2.011E+12,2,1,2,3
35,601,7710,2.011E+12,2,2,2,1
35,605,7711,2.011E+12,4,2,2,1
35,500,7712,2.011E+12,3,1,4,3
35,602,7713,2.011E+12,4,1,3,3
35,601,7714,2.011E+12,5,1,3,3
35,605,7715,2.011E+12,1,2,2,1
35,500,7716,2.011E+12,5,2,2,2
35,602,7717,2.011E+12,1,2,2,1
35,601,7718,2.011E+12,4,2,4,3
35,604,7719,2.011E+12,1,2,2,1
35,601,7720,2.011E+12,2,2,2,2
35,604,7721,2.011E+12,2,2,2,2
35,604,7722,2.011E+12,5,2,4,3
35,601,7723,2.011E+12,1,2,2,1
35,601,7724,2.011E+12,3,2,3,3
35,603,7725,2.011E+12,1,2,2,3
35,500,7726,2.011E+12,1,1,3,2
35,602,7727,2.011E+12,2,2,2,1
35,605,7728,2.011E+12,4,2,2,2
35,603,7729,2.011E+12,5,1,3,2
35,500,7730,2.011E+12,1,2,4,1
35,601,7731,2.011E+12,2,2,3,2
35,500,7732,2.011E+12,3,1,2,2
35,603,7733,2.011E+12,4,1,3,3
35,605,7734,2.011E+12,3,2,3,1
35,601,7735,2.011E+12,4,2,3,3
35,604,7736,2.011E+12,3,1,3,3
35,603,7737,2.011E+12,1,2,3,2
35,601,7738,2.011E+12,2,2,2,2
35,604,7739,2.011E+12,2,1,4,3
35,602,7740,2.011E+12,3,2,3,1
35,601,7741,2.011E+12,3,2,1,2
35,500,7742,2.011E+12,2,2,2,1
35,601,7743,2.011E+12,4,2,3,2
35,500,7744,2.011E+12,3,2,5,3
35,601,7745,2.011E+12,3,2,3,2
35,500,7746,2.011E+12,3,1,3,3
35,601,7747,2.011E+12,3,2,2,2
35,603,7748,2.011E+12,2,2,2,2
35,500,7749,2.011E+12,2,2,3,1
35,602,7750,2.011E+12,2,2,3,2
35,500,7751,2.011E+12,2,1,2,2
35,602,7752,2.011E+12,4,2,4,2
35,604,7753,2.011E+12,3,1,2,2
